cluster	feature	p_c	p_rest	delta_p	delta_p_ci_lo	delta_p_ci_hi	cohens_h	log_OR	fisher_p	support	fisher_p_bh	bh_reject	is_defining_descriptive
2	vir_19	0.1	0.44375	-0.34375	-0.43125	-0.24375000000000002	-0.8145565515195515	-1.9189792227835107	3.495266350563934e-08	8	3.9569053025252086e-08	True	True
2	vir_20	0.0625	0.51875	-0.45625000000000004	-0.5470312500000001	-0.36250000000000004	-1.102944611139728	-2.6939532595140623	1.7605511233035698e-13	5	4.2253226959285677e-13	True	True
2	vir_21	0.15	0.50625	-0.35624999999999996	-0.45953125	-0.25	-0.7878978221544767	-1.725951099546455	5.4924421728402225e-08	12	6.102713525378025e-08	True	True
2	vir_22	0.1125	0.5125	-0.39999999999999997	-0.5	-0.29374999999999996	-0.9117176998989284	-2.0681053196457393	5.001860387123191e-10	9	6.820718709713443e-10	True	True
2	vir_23	0.1375	0.475	-0.33749999999999997	-0.4375	-0.23421875000000014	-0.7610135374818114	-1.699518923670904	1.8045167055326162e-07	11	1.8994912689817014e-07	True	True
2	vir_24	0.9125	0.1125	0.7999999999999999	0.72171875	0.875	1.8569172949284134	4.323953653300952	1.1119264653497093e-35	73	5.559632326748547e-35	True	True
2	vir_25	0.8875	0.06875	0.81875	0.725	0.8875000000000001	1.926904317368885	4.583355008555004	1.5717677918339138e-38	71	1.1788258438754353e-37	True	True
2	vir_26	0.9375	0.09375	0.84375	0.7749999999999999	0.90625	2.0138636547506157	4.8587206267029	2.2626010150554196e-40	75	2.6879759557796886e-39	True	True
2	vir_27	0.975	0.06875	0.90625	0.85	0.95625	2.2934251198726923	6.011757250375744	3.437055859002978e-48	78	2.0622335154017867e-46	True	True
2	vir_28	0.9375	0.1125	0.825	0.75296875	0.8907812499999999	1.9521509115103073	4.66095583164098	3.252891530647937e-38	75	2.1685943537652913e-37	True	True
2	vir_29	0.875	0.0875	0.7875	0.69375	0.86875	1.8182642789103265	4.217114231685339	4.675400980655547e-35	70	1.8701603922622189e-34	True	True
2	vir_30	0.95	0.10625	0.84375	0.78125	0.90625	2.02651156455078	4.937347498326424	2.687975955779689e-40	76	2.6879759557796886e-39	True	True
2	vir_31	0.8875	0.09375	0.79375	0.71546875	0.8625	1.8351429332394433	4.257741713779813	1.9365671062945516e-35	71	8.938002029051776e-35	True	True
2	vir_32	0.8625	0.10625	0.7562500000000001	0.66875	0.84375	1.7177764438397278	3.9031138714717493	6.755625013353645e-32	69	2.251875004451215e-31	True	True
2	vir_33	0.9375	0.09375	0.84375	0.7687499999999999	0.9095312499999998	2.0138636547506157	4.8587206267029	2.2626010150554196e-40	75	2.6879759557796886e-39	True	True
2	vir_34	0.875	0.075	0.8	0.7125	0.88125	1.864047372796306	4.379093766589244	1.3886845832187427e-36	70	8.332107499312456e-36	True	True
2	vir_35	0.9	0.1125	0.7875	0.70625	0.8720312499999998	1.8140103130011798	4.185091665988784	1.6756606073576283e-34	72	6.283727277591106e-34	True	True
